Review,Label
రెండు నెలల క్రితం నేను Vu 40k16 పూర్తి Hd  LED TV కొనుగోలు చేసాను   ఇది నిజంగా మంచిదని చెప్పడానికి నేను చాలా సంతోషించాను సౌండ్ నాణ్యత అద్భుతంగా ఉంది  పిక్సెల్ నాణ్యత అద్భుతంగా ఉంది మరియు ఈ TV యొక్క ధర అందుబాటులో ఉంది నాకు ఈ TVని కొనుగోలు చేయడం చాలా ఆనందంగా ఉంది  కంపెనీ సేవలు చాలా బాగున్నాయి కొనుగోలు చేసిన తరువాత 2 గంటల్లో TV ఇన్స్టలేషన్ జరిగింది  నేను TV కొనుగోలు చేసే కొనుగోలుదారులు అందరికి దీన్ని  సిఫార్సు చేస్తాను  vu hd tv నిజంగా అద్భుతంగా ఉంది తప్పక కొనుగోలు చేయండి  నేను కొనుగోలు చేసిన తర్వాత గూగుల్ లో ధరను వెతికాను  vu నే చౌకైన మరియు ఉత్తమ TV మరియు ఇంతకన్నా ఉత్తమ ఫీచర్ కలిగిన led దొరకలేదు,1
ఈ జియోమి రెడ్మి నోట్ 4Gb RaM మొబైల్ చాలా అందంగా ఉంది మరియు ఆకారం చాలా మంచిది  రెడ్మి నోట్ 4 4Gb RaM అత్యుత్తమమైనది 4100mah బ్యాటరీతో ఎక్కువసేపు నడుస్తుంది  మేము స్మార్ట్ఫోన్ పవర్హౌస్ను అందిస్తున్నాము అధిక-నాణ్యత బ్యాటరీలతో రూపం త్యాగం చేయకుండా నేనురెడ్మి నోట్ 4  గురించి తెలుసుకున్నప్పుడు అది బడ్జెట్ లోపల వస్తుంది అని చెప్పడం చాలా ముఖ్యం అని అనిపించింది బడ్జెట్ ఫోన్ అవసరమైన ప్రజలకు ఇది చాలా బాగుంది చాలా సంతృప్తికరమైన ది  రెడ్మి నోట్ 4 ఉత్తమ శ్రేణి ఫోన్ నేను దీనిని 3 నెలలు నుండి వాడుతున్నాను మరియు నేను ఏ సమస్యను ఎదురుకోలేదు రెడ్మి నోట్ 4  ఇతర బ్రాండ్ మొబైల్లతో పోలిస్తే అద్భుతమైనది,0
నాకు ఇప్పటికీ ఒక nikonD70  డిజిటల్ కెమెరా ఉంది  మరియు ఎప్పుడూ అమ్మే ఉద్దేశ్యం లేదు  నేడు కూడా షార్పనెస్ అద్భుతంగా ఉంది నేను అనేక కారణాల వలన D7000 కు అప్గ్రేడ్ చేసాను తక్కువ కాంతితో సహా  బయట ఉన్నటు వంటి లైటింగ్ ఉండి ఉంటే D70 మంచిదే  మొత్తంమీద చాలా మంచిది,1
డిజైన్ మరియు ఫీచర్లు చాలామటుకు TVలు నలుపే ఉంటాయి  అరుదుగా షైనీ సిల్వర్ TVs  సామ్సంగ్ మరియు LG వారి హై ఎండ్ మోడల్స్ లోనే ఉంటుంటాయి  Vu 4k16 a మోడల్ యొక్క వెనుక మరియు ఇరు వైపులు షైనీ సిల్వర్లో ఉన్నాయి కాని పెద్దగా ఉపయోగం లేదు   బేజల్ కూడా స్లిమ్గా ఉంది మరియు ముందు మొత్తాన్ని ప్యానలే ఆక్రమించింది  పిక్చర్ పర్ఫొర్మన్సె మేము సరిగ్గా Vu LEDN50K310X3D ను సమీక్షించడానికి అనేక రకాల కంటెంట్లను ఉపయోగించాము  ఇందులో ప్రామాణికమైన నిర్వచనం మరియు 720p TV కార్యక్రమాలు మరియు వీడియో క్లిప్లు ఉంటాయి  ఏద్జె ఒఫ్ టుమొర్రౌ 1080p 2D వెర్షన్   X-మెన్ 1080p 3D వెర్షన్: డెయ్స్ ఒఫ్ ఫ్యుచర్ పాస్ట మరియు స్టాక్ ఫుటేజ్ డెమో 4K క్లిప్  మేము ఇంటర్నెట్లో మీడియాను ప్రసారం చేస్తున్నప్పుడు ప్రదర్శన ఎలా ఉందో చూడటానికి వివిధ రెసొల్యుషన్స్ లో YouTube వీడియోలను కూడా రన్ చేసాము  సౌండ్ పర్ఫొర్మన్సె Vu 50-అంగుళాల LED నుండి ఆడియో అవుట్పుట్ అంత బాలేదు అని చెప్పలేము అలాగే అంత బాగుంది అని చెప్పలేము   ఈ చిన్న స్పీకర్లు పెద్దగా ఉపయోగపడతాయని ఆశించట్లేదు కానీ  కొన్ని సమయాల్లో దాని పనితీరు చూసి నిరాశకు గురయ్యాము  వాల్యూమ్ చాలా తక్కువగా ఉంది మరియు మీరు తగినంత అవుట్పుట్ పొందడానికి వాల్యూమ్ చాలా ఎక్కువ పెట్టవలసి వస్తంది  ఫ్రొస్ సమగ్ర ఫీచర్ లిస్ట్ అద్భుతమైన 3D  నాణ్యత  మంచి UHD video పర్ఫొర్మన్సె   సౌకర్యంగా ఉన్న పోర్ట్స్  ఖోన్స్ సౌండ్ పర్ఫొర్మన్సె ఇంకా బాగుండచ్చు రంగులు నిస్తేజంగా ఉన్నాయి   చెత్త రిమోట్ మరియు యూజర్ ఇంటర్ఫేస్రేటింగ్లు  డిజైన్ : 3 పర్ఫొర్మన్సె :3 డబ్బుకు తగ్గ విలువ: 5 మొత్తం మీద: 3 5  ఇది నా అనుభవం ధన్యవాదాలు,1
సోనీ బ్రావియా అనేది అన్ని సంస్థలలోని అత్యంత అందమైన మరియు అత్యుత్తమ బ్రాండ్లలో ఒకటి సోనీ బ్రావియా సంస్థ యొక్క పిక్చర్  నాణ్యత మరియు సౌండ్ ప్రభావాలు నాకు ఇష్టం ఇది చాలా అందమైన TV  హోమ్ థియేటర్లా ఉంటుంది  సోనీ కంపెనీ బ్రాండ్లు నేను చాలా ఇష్టపడతాను ఎందుకంటే ఈ సంస్థ సరిఅయిన కోంట్రాస్ట్ మరియు అధిక నాణ్యతగల పిక్చర్ను ఇస్తుంది,1
ఈ కెమెరాను చేసాను కొనుగోలు చేసినప్పుడు ఆనందంగా అనిపించింది కానీ నేను ఒక పిక్ క్లిక్ చేసినప్పుడు నాణ్యత చాలా చెత్తగా ఉంది మరియు నేను చాలా విచారంగా ఉన్నాను ఈ కెమెరా మొబైల్ కెమెరా లాగా ఉంది ఇది చాలా స్టైలిష్గా ఉంది ఎవరైనా మార్కెట్లోకి వెళ్లి ఈ కెమెరాను చూస్తే అది మంచిదని అనుకుంటారు ఎందుకంటే అది పెద్ద లెన్స్ కలిగి ఉంది దయచేసి ఇది కొనుగోలు చెయ్యొద్దు  మీరు ఒక కెమెరా కావాలనుకుంటే మరియు దానిని కొనుగోలు చేయదలిస్తే కానన్ మంచిది,0
నా బంధువులలో ఒకరు ఈ ఫోన్ను ఫ్లిప్కార్ట్లో కొన్నారు వారు సిమ్ కార్డు ఎజేక్టార్ ఇవ్వలేదు కెమెరా నాణ్యత గుర్తించదగినంత లేదు మరియు కొన్ని ఆన్లైన్ స్టోర్లలో అదనపు ఖర్చులు లేని EMI  అందుబాటులో లేదు ఈ ఫోన్ బ్యాటరీ 2730 mah ఇప్పుడు ప్రతి ఫోన్ 3300-4000 mah బ్యాటరీలు ఇస్తున్నారు  ఈ ఫోన్ విలువ 8000 అంతకన్నా అనవసరం,0
ఇది మధ్యస్థమైన dslr కెమెరా లెన్సులు మార్చుకోగలిగినవి అది 10 మెగా పిక్సల్ లెన్స్ కలిగి ఉంది దాని బ్యాటరీ సామర్థ్యం 1000mah దీని పిక్చర్ నాణ్యత స్పష్టంగా లేదు అందుకే ఈ dslr కెమెరా మీకు అంత మంచి ఎంపిక కాదు అని నా ఫీలింగ్ ఇది తక్కువ కాంతి పరిస్థితిలో కొంత శబ్దాన్ని కలిగి ఉంది  డిజైన్ అంత మంచిగా లేదు మరియు చేతిలో పట్టుకోవడానికి అయితే భారీగా ఉంది కొద్దిగా జూమింగ్ తర్వాత చిత్రాల నాణ్యత తగ్గిపోతోంది చాలా నిరాశపరిచింది  నిర్మాణ నాణ్యత ఆకట్టుకునేలా లేదు దీనిని కొనుగోలు చేయవద్దు 3k జోడించడం ద్వారా మంచి dslr కెమెరా పొందవచ్చు,0
హలో పీప్స్   రెడ్మి 3s గొప్ప ఫీచర్స్ తో ఉన్న అద్భుతమైన ఫోన్  కానీ దీనిలో రెండు ప్రధాన ప్రతికూల పాయింట్లు ఉన్నాయి 1- ముందుగా దీనిలో శీఘ్ర లేదా వేగవంతమైన ఛార్జింగ్ ఫంక్షన్ లేదు 100% బ్యాటరీ పొందడానికి 3 గంటలు పడుతుంది పూర్తిగా సమయం వ్యర్థం మరియు  2- రెండవ ప్రతికూల పాయింట్ చీకటిలో కెమెరా అస్సలు సరిగ్గా పనిచేయదు  ఫొటోలు నల్లగా వస్తాయి రెడ్మి 4 లేదా 4A  తీసుకోమని నేను సూచిస్తాను అవి కొత్తవి మరియు ప్రత్యేకమైనవి అందరికీ మంచిదే  అందరూ వాడొచ్చు చెత్త ఫీచర్స్ తో రెడ్మి 3s సుమారు 7000 rs మరియు రెడ్మి 4 మంచి ఫీచర్స్ తో సుమారు 7000 ఉంది అప్పుడు చెత్త ఎందుకు తీసుకోవాలి,0
ఇది బడ్జెట్లో చాలా మంచి ఫోన్  ఇది ఉత్తమైన ఫోన్  అధిక నాణ్యత గల కెమెరా కలదు  అధిక నాణ్యత గల సౌండ్ ఉంది మరియు స్టైలిష్ లుక్ కూడా నాకు ఈ ఫోను చాలా ఇష్టం నేను ఈ ఫోన్ను 7 వ ఆగస్టు 2016 లో కొనుగోలు చేసాను కానీ ఈ ఫోన్తో ఏ సమస్యలు లేవు కానీ కెమెరా 5 సెకన్లు తర్వాత తెరుచుకుంటుంది ఎందుకంటే కెమెరా చాలా నెమ్మదిగా పనిచేస్తుంది అది తప్ప ఏ సమస్యలూ లేవు,1
ఇది చాలా అద్భుతమైన TV మా మొదటి TV చాల బాగుంది ఏమి ఇబ్బంది లేదు మంచిగా ఉంది డబ్బుకు తగ్గ విలువ అధిక పర్ఫొర్మన్సె నాణ్యత మరియు మంచి పిక్చర్ నాణ్యత మంచి సౌండ్ నాణ్యత చాలా బాగుంది  సర్విస్ మంచిగా ఉంది ఈ TVని ఉపయోగించడం ఎంతో ఆనందంగా ఉంది ఇప్పుడు ఎలక్ట్రానిక్ రంగంలో సామ్సంగ్ ledలే ఎక్కువగా ఉన్నాయి ఇది మంచిది మరియు డబ్బుకు తగ్గ విలువైనది,1
ఈ కెమెరా ఉపయోగించడానికి మంచిది కాదు దాని కెమెరా నాణ్యత మరియు పిక్చర్ నాణ్యత స్పష్టంగా లేవు నాకు ఈ కెమెరాని నచ్చలేదు నికోన్ కూల్పిక్స్ B700 డబ్బుకు తగ్గ విలువ లేదు నేను ఈ కెమెరాను అనేక పిక్చర్స్ తీయడం కోసం ఉపయోగించాను నేను యాత్ర కోసం వెళ్ళేటప్పుడు ఈ కెమెరాను పిక్చర్స్ క్లిక్ చేయడం కోసం తీసుకువెళ్తాను  కానీ నేను ఈ కెమెరా నాణ్యతో చాలా నిరాశ చేందాను పిక్చర్స్ బ్లర్గా వస్తున్నాయి మరియు స్పష్టంగా కనిపించటం లేదు దాని కెమెరా షట్టర్ చాలా నెమ్మదిగా ఉంది ఫాస్ట్గా పిక్చర్స్ క్లిక్ చేయడం అవ్వదు దాని కెమెరా లెన్సులు చాలా తీక్షణమైన లేదా స్పష్టమైనవి కావు ఈ కెమెరా బ్యాటరీ ప్రదర్శనలో కూడా చాలా నిరాశపరిచింది కొన్ని పిక్చర్స్ను క్లిక్ చేసిన తర్వాత డౌన్ అవుతుంది  సమస్యలు వస్తే నికోన్ సంరక్షణను సంప్రదించాను  కానీ ఎదుర్కొన్న సమస్యలను పరిష్కరించడానికి నాకు ఏవైనా మంచి పరిష్కారాలను అందించడం లేదు మొత్తంమీద కెమెరా పనితీరు మరియు నికోన్ సేవలతో నేను సంతృప్తి చెందలేదు ధన్యవాదాలు,0
నేను 43 ఇంచుల LG స్మార్ట్ led  3dTV ను కొనుగోలు చేసాను  LG TV యొక్క పనితీరు మంచిది  మేము ఏడాది లోపు రెండుసార్లు మరమత్తులు చేయించాము చాలా ఖరీదు మరియు సేవలు బాగోలేవు  గ్యారంటీ లేదు కస్టమర్కి సంతృప్తి లేదు LG TV సేవ బాగోలేవు,0
నేను గత మూడు సంవత్సరాలుగా సామ్సంగ్ LED 32 అంగుళాలది వాడుతున్నాను  ఇది నిజంగా అమేజింగ్ అనుభవం HD నాణ్యత కూడా సూపర్ మేము సంతృప్తి చెందినాము ఇప్పటివరకు ఏ సమస్య రాలేదు మార్కెట్ ధర సోనీ మరియు పానసోనిక్ తో పోలిస్తే  తక్కువే 4k లేదా 5 k తేడా అంతే సామ్సంగ్ LED TV అత్యుత్తమమైనది ఈ LED TVని ఉపయోగించుకోవడం చాలా ఆనందంగా ఉంది,1
ఇది చాలా మంచి కెమెరా కానీ దాని ధర చాలా ఎక్కువ అది చాలా ఖరీదైనది దాని ఫీచర్స్ చాలా ఉపయోగకరమైనవి దాని కెమెరా నాణ్యత చాలా మంచిది మరియు చాలా యూజర్ ఫ్రెండ్లీ కానీ దాని చిత్రం నాణ్యత చాలా బాగుంది  దాని షట్టర్ స్పీడ్ చాలా మంచిది ఇతర కెమెరాలా ఈ కెమెరాలో అదనపు ఫీచర్లను జోడించలేదు బ్యాటరీ జీవితం బానే ఉంది కానీ మరీ అంత కాదు,0
హలో హాయ్ ప్రియమైన స్నేహితులారా నా వ్యక్తిగత అనుభవం మీతో పంచుకుంటున్నాను  ఈ రికనెక్ట్ LED TV ప్రోడక్ట్ అస్సలు బాగోలేదు పిక్చర్ స్పష్టత మరియు సౌండ్ స్పష్టత అస్సలు బాగోలేవు చాలా చెత్త ప్రోడక్ట్ 3 నెలల క్రితం నేను ఈ TVని కొనుగోలు చేసాను ఈ TVతో పోల్చితే నా పాత TV ఉత్తమంగా ఉంది ప్రియమైన స్నేహితులారా నేను ఈ TVని అస్సలు సిఫార్సు చెయ్యను  ఇది నా అనుభవం తర్వాత మీ ఇష్టం,0
కొత్త రెడ్మి 4A అద్భుతమైన గేడ్జెట్  దాన్ని చూసినప్పుడు   చేతిలో పట్టుకున్నప్పుడు చాలా బాగా అనిపించింది మరియు ధర మధ్య తరగతి వాళ్ళకి అందుబాటులో ఉంది మరియు టచ్ స్క్రీన్ సెన్స్ మతిచెదిరిపోయేలా ఉంది ఈ రోజుల్లో గాడ్జెట్లు మన జీవితాల్లో ప్రధాన పాత్ర పోషిస్తున్నాయి  ఈ మొబైల్ యొక్క ముఖ్యమైన భాగం డిజైన్ ఇది చాలా స్లీక్గా మరియు స్టైలిష్గా ఉంది  గొప్ప ఫోన్ నిజంగా చాలా నచ్చింది మరియు డబ్బుకు తగినది,1
మంచి మొబైల్ గత 7 నెల నుండి ఈ ఫోన్ ను ఉపయోగిస్తున్నాను  గొప్ప డిస్ప్లే నాణ్యత  కానీ ఒక సమస్య ఉంది ఈ ఫోన్ను రూట్ చేయలేము ఒకవేళ చేయాలంటే జియోమి సర్వర్కు ఒక మెయిల్ పంపించాల్సి ఉంటుంది మరియు వాళ్ళ ప్రతిస్పందన కోసం వేచి ఉండాలి కానీ ఈ ఫోన్ ఉపయోగించడానికి చాలా మంచిది మరియు చాలా గొప్ప గేమింగ్ అనుభవాన్ని కలిగిస్తుంది రామ్ చాలా మంచిది లవ్ జియోమి,1
హలో ఫ్రెండ్ నేడు నేను వివో y 55s మొబైల్ ఫోన్ గురించి నా భావాలను వ్యక్తం చేస్తాను ఇది మార్కెట్లో 2 లేదా 3 నెలల ముందు ప్రారంభించబడింది  వివో మొబైల్ కంపెనీ చాలా మొబైల్ ఫోన్ను ప్రవేశపెట్టింది వాటి నుండి నేను వివో y 55s గురించి మీకు చెప్పాలనుకుంటున్నాను ముందుగా వీడియో కాలింగ్ లేదు ఇది లేకుండా మీరు వీడియో చాట్లో మాట్లాడలేరు మరియు ఈ ఫోన్లో రిమోట్ సెన్సార్ లేదు ఈ ఫోన్ అప్పుడప్పుడు స్పందించకుండా ఉండడం అన్నది లేదు  కానీ ఇతర చెత్త ఫీచర్స్ ఉన్నాయి ఈ ఫోన్లో I మేనేజర్ అనే అంతర్గత ఆప్ ఉంది దీనిలో గోప్యత ఎంపిక లేదు ఇది ఇతర వివో  ఫోన్లలో ఉంది కొన్ని ఇతర లోపాలు ఉన్నాయి కానీ ఫోన్ బాగుంది కస్టమర్ సేవ అద్భుతం వారు మీ ఫోన్ను 2 లేదా 3 రోజుల్లో రిపేరు చేస్తారు కానీ ఫోన్ ధర చాలా ఎక్కువ  ధన్యవాదాలు,0
హాయ్ గయ్స్ నేడు నేను మీతో నా సామ్సంగ్ గెలాక్సీ j2 2016 తో ఉన్న అనుభవం గురించి చెప్పాలనుకుంటున్నాను  ఈ ఫోన్ మంచిది మరియు సరసమైన ధర  సౌండ్ రిసెప్షన్ - చాలా బాగుంది హెడ్ఫోన్స్ లేకుండానే సౌండ్ స్పష్టంగా వినిపిస్తుంది  యూజర్ ఫ్రెండ్లీ -  ఈ ఫోన్ను ఉపయోగించిన తర్వాత నేను గ్రహించాను దీన్ని చాలా సులభంగా ఉపయోగించవచ్చు మరియు నిజంగా యూజర్ ఫ్రెండ్లీ అని  స్టైల్ మరియు డిజైన్ -  డిజైన్ గురించి చెప్పాల్సిన అవసరం లేదు మీరే చూడొచ్చు చాలా అద్భుతంగా ఉంది వెనుకవైపు డిజైన్ చాలా బాగుంది ఇతర ఫీచర్లు - ఈ స్మార్ట్ ఫోన్లో నాకు ఇష్టమైన ఫీచర్స్ ఒక వెనుక లైట్ ఇన్డికేటర్ మరియు ఏదైనా కాల్ లేదా మెసేజ్ వచ్చినప్పుడు వెలిగే దాని బ్లో లైట్ ఇది కూల్ ఫీచర్ మరియు ఇతర ఫీచర్లు మంచివే  లుక్ మరియు ఫీల్ -  ఇది చేతిలో చూడటానికి చాలా బాగుంది ఇది చాలా ఖరీదైన ఫోన్లా అనిపిస్తుంది ఈ ఫోన్ సైజు బాగుంది  డబ్బుకు తగ్గ విలువ - ఖరీదైనది కాదు మీ బడ్జెట్ 10000 rs అయితే ఈ ఫోన్ బెస్ట్ నేను ప్రతి ఒక్కరూ దానిని కొనుగోలు చేయాలనుకుంటున్నాను వారి బడ్జెట్ 10000 కన్నా తక్కువ ఉంటే ధన్యవాదాలు,1
నాకు నచ్చింది -1  ది స్నాప్డ్రాగన్ 650 ప్రాసెసర్ మరియు ఉదారంగా 3gb RAM చాలా సమర్ధవంతంగా రకరకాల పనులను నిర్వహిస్తుంది 2  4050 ఎమ్ఏహెచ్ బ్యాటరీ ఫోన్ను 18 గంటల కంటే ఎక్కువగా పనిచేసేలా చూస్తుంది 3  వెనుక వేలిముద్ర సెన్సార్ చాలా సౌకర్యవంతంగా మరియు వేగవంతంగా ఉంటుంది 4  MIUI చాలా యూజర్ ఫ్రెండ్లీ మరియు కస్టమైజెబల్ 5  ఎదురులేని ధర నాకు నచ్చనివి -1  వెనుక-మౌంటెడ్ స్పీకర్ ధ్వనిని కొంచెం ఆపెస్తుంది 2  స్క్రీన్ చుట్టూ స్పష్టంగా ఉన్న బోడర్ 3  కెమెరా ఊహించిన నాణ్యతను ఉత్పత్తి చేయదు,1
బడ్జెట్లో ఉన్న మంచి ప్రోడక్ట్ USB పోర్టులతో సహా మంచి స్క్రీన్ మరియు నాణ్యత కలిగి ఉంది మరియు మీరు అన్ని పరికరాలను దీనికి కనెక్ట్ చేయవచ్చు కానీ మీరు TVలో USB తో మ్యూజిక్ ప్లే చేసినప్పుడు సౌండ్ నాణ్యత బాగా లేదు  ఇది వైఫై ఎనేబుల్డ్ కూడా కాదు కానీ అయినప్పటికీ పరిమిత బడ్జెట్ లో చాలా మంచి ప్రోడక్ట్  చాలా గొప్పగా పని చేస్తుంది సౌండ్ నాణ్యత చాలా బాగుంది పూర్తి HD వీడియో సప్పోర్ట్ మీరు ఎక్కువగా ఆలోచించకండి తప్పక కొనుగోలు చేయండి రికనెక్ట్ చేయండి  మంచి విషయం ఏమిటంటే చిత్రం నాణ్యత చాలా బాగుంది మరియు ఇన్స్టల్లేషన్ 24 గంటలు లో పూర్తి అయ్యింది ప్రోడక్ట్ తో హ్యాపీ,1
రికనెక్ట్ అనేది కొత్త బ్రాండ్లలో ఒకటి  ఇది ఎలక్ట్రానిక్ ఉత్పత్తులను తయారుచేసే మార్కెట్లో అందుబాటులో ఉంది తక్కువ ధరతో నేను దాని గురించి నా వ్యక్తిగత అనుభవాన్ని పంచుకోవాలనుకుంటున్నాను నేను ఈ LED ని తక్కువ ధరకు కొనుగోలు చేసాను నేను కొంత డబ్బు ఆదా చేసుకోగలనని అనుకున్నాను కానీ నేను ధర చూసి మోసపోయాను ఈ LED లో పిక్చర్ నాణ్యత మంచిది కాదు మరియు సౌండ్ వ్యవస్థ కూడా చాలా చెత్తది  చెత్త వాయిస్ నాణ్యత మరియు చాలా తక్కువ వాయిస్ తో ఉంది  ప్రారంభించడానికి చాలా సమయం పడుతుంది మరియు పిక్చర్ చాలా తక్కువ ప్రకాశవంతంగా ఉంది 4 నెలల వరకు దీనిని ఉపయోగించిన తర్వాత నాకు కొంత ఇబ్బంది వచ్చింది మరియు నేను సేవ కేంద్రం వాళ్ళని పిలిచాను వారు ఈ LED రిపేర్కు 15 రోజులు తీసుకున్నారు మరియు వారు ఈ సేవ కోసం చాలా ఎక్కువ వసూలు చేశారు ఒక వారం తర్వాత ఇంటికి తిరిగి తీసుకువచ్చిన తర్వాత మళ్ళీ ఇబ్బంది పడ్డాను  నన్ను ఈ విషయం చాలా నిరాశపరిచింది నేను దీనిని ఉపయోగించడం నిలిపివేసాను  చాలా తక్కువ నాణ్యత మరియు చాలా చెత్త సర్వీస్ ఉంది అందుకే నేను ఈ ఉత్పత్తిని సిఫార్సు చేయను,0
నికాన్ D70 ఉత్తమ కంప్యూటరీకరణమైన కెమెరా  ఎవరైతే దాదాపు 60000 రూపాయలు కర్చు పెట్టడానికి చయారుగా ఉన్నారో వారికి ఈ కెమెరా ఉత్తమమైనది 1  30  000 పిక్సెల్ tft   అద్భుతమైన పూర్తి HD పిక్చర్స్ తీసుకోవచ్చు మరియు వీడియో రికార్డింగ్ బాగుంది  1080p వీడియో రికార్డింగ్ TV లో 4k వీడియో చూస్తున్న మాదిరిగానే ఉంది నమ్మశక్యంకాని షేడింగ్ నాణ్యత ఉత్తమ ఫోటోగ్రఫీ కెమెరా  లవ్యూ d70 D70 ఇన్ఫ్రారెడ్కు మార్చడానికి అతిసులువు అయిన కంప్యూటరీకరణ కెమెరాలలో ఒకటి ఒక మంచి స్టరేప్ వేస్తే మీ కెమెరా నాశనం అవ్వకుండా ఉంటుంది,1
సోనీ బ్రావియా kLV-40W56 మంచి ధరకి చాలా మంచి ప్రోడక్ట్  దీనిలో చాలా మంచి ఫీచర్లు ఉన్నాయి దాని పిక్చర్ నాణ్యత 1080p  ఇది కొంచం ఖరీదు ఎక్కువ కానీ మంచి ప్రోడక్ట్  దీనిలో అద్భుతమైన సౌండ్ మరియు పిక్చర్ నాణ్యత ఉన్నాయి మంచి పర్ఫొర్మన్సె  పూర్తి hd మద్దతు  చాల చిన్నది మరియు తక్కువ బరువు  గేరంటీ ప్రోడక్ట్  నేను అందరికి దీన్ని సిఫార్సు చేస్తాను సంస్థ ఇంచుమించు ప్రతి ప్రోడక్ట్కి వారంటీ ఇస్తుంది,1
ఈ ఫోన్ రిమోట్ లాగ ఉంది ఫోన్ లాగ లేదు ఇది 5 5 అంగుళాలు కానీ అది స్లిమ్గా లేదు దీని వెనుక కెమెరా 16 MP ఉంది కానీ కీ ప్యాడ్ మొబైల్ లాగా కనిపిస్తోంది 3 MP కెమెరా పూర్తిగా ఫ్లాప్ మొబైల్ మరియు ప్రాసెసర్ గురించి ఆక్టాకోర్ యుగంలో ఒక హెక్సా కోర్ ఎందుకు కొనుగోలు చేస్తారు   హెక్సాకి 6 కోర్ మరియు ఆక్టాకోర్కి 8 కోర్ ఉన్నాయి కాబట్టి ఇది కేవలం డబ్బు వృధా మాత్రమే,0
హాయ్ ఫ్రెండ్స్ నేను రికనెక్ట్ LCD TV గురించి చెబుతున్నాను  ఈ LCD నాణ్యత  పిక్చర్ నాణ్యత అస్సలు బాగోలేదు  స్క్రీన్ స్పష్టంగా లేదు మరియు డబ్బులు వేస్ట్ వీడియో నాణ్యత  సౌండ్ నాణ్యత బాగోలేదు మరియు కస్టమర్ సేవలు సరిగ్గా లేవు  నాలుగు నెలల నుంచి నేను ఈ LCD ని వాడుతున్నాను మీరు మాత్రం దీనిని కొనుగోలు చేయకండి,0
జియోమి రెడ్మి 4A మొబైల్ ఈ ధరకి చాలా అద్భుతంగా ఉంది  ఈ ఫోన్ను సుమారు ఒక నెల నుండి ఉపయోగిస్తున్నాను  ఈ ఫోన్ చాలా స్టైలిష్గా మరియు స్లిమ్గా ఉంది  HD డిస్ప్లయ్ ఉంది దానిలోనే సినిమాలు చూస్తాను  అద్భుతమైన బ్యాక్ మరియు ఫ్రంట్ కెమెరా ఉన్నాయి  సౌండ్ నాణ్యత అద్భుతంగా ఉంది  2gb ram తో hd  గేమ్స్ ఆడడం చాలా సులభం  దీని 13 మెగా పిక్సెల్ కెమెరా నాకు చాలా నచ్చింది మంచి బ్యాటరీ లైఫ్ ఉంది,1
